gene_id	logFC	logCPM	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000166484	-0.139191691180545	4.63376476616085	0.134264437712784	0.384964678638067	MAPK7	-5.71678713451345	hsa	FALSE	FALSE
ENSG00000166501	0.0409451763494589	6.30022341633101	0.611751282594788	0.817397068505307	PRKCB	-6.76837492400513	hsa	FALSE	FALSE
ENSG00000166503	0.142237813776366	3.71437317488015	0.224643509962882	0.506742759471231	AC024270.1	-6.07369495110059	hsa	FALSE	FALSE
ENSG00000166507	-0.0603176308869426	8.20104934594506	0.443796445103755	0.707037987080849	NDST2	-6.54581365016569	hsa	FALSE	FALSE
ENSG00000166508	-0.151651755621286	8.49842058369689	0.064891851812494	0.255299271111436	MCM7	-5.21260592426229	hsa	FALSE	FALSE
ENSG00000166526	-0.0673260617470973	6.52742599356296	0.298500356542633	0.58791713481969	ZNF3	-6.27080518949686	hsa	FALSE	FALSE
ENSG00000166529	-0.0790036032987322	3.19927665367614	0.517374888186685	0.757294445107787	ZSCAN21	-6.65218611610543	hsa	FALSE	FALSE
ENSG00000166532	-0.135445752960938	4.8904730519951	0.117551818934207	0.35715491255865	RIMKLB	-5.62460886048626	hsa	FALSE	FALSE
ENSG00000166548	0.228597086609347	1.60339242175194	0.288891333121693	0.576093777109953	TK2	-6.248115991013	hsa	FALSE	FALSE
ENSG00000166557	0.0836622032915423	4.14984796048461	0.398839963757835	0.670888872652229	TMED3	-6.47175195929256	hsa	FALSE	FALSE
ENSG00000166562	0.153628469809574	4.47509709797521	0.118782246806072	0.358820185959654	SEC11C	-5.63182928468641	hsa	FALSE	FALSE
ENSG00000166575	0.127118063268436	3.58939965889007	0.254490403098806	0.540925672599067	TMEM135	-6.16019849042647	hsa	FALSE	FALSE
ENSG00000166579	0.201132617456877	5.84024551024605	0.00514791523740328	0.054207182368279	NDEL1	-3.45537882881633	hsa	FALSE	FALSE
ENSG00000166582	0.050339760140406	4.78277805269048	0.574060665177361	0.792965347365145	CENPV	-6.72427958356594	hsa	FALSE	FALSE
ENSG00000166595	-0.0450113479821925	5.20857295539874	0.599978040593725	0.809874101639936	FAM96B	-6.75489979054338	hsa	FALSE	FALSE
ENSG00000166598	0.245183348509591	7.95353120502408	0.0123727437839634	0.0933391508053804	HSP90B1	-4.06344533692399	hsa	FALSE	FALSE
ENSG00000166619	-0.0927190732596745	4.53699824986667	0.371185307110366	0.651087073476042	BLCAP	-6.42192331495268	hsa	FALSE	FALSE
ENSG00000166669	-0.0335890787333779	4.92680955829361	0.727315942037834	0.878584849201713	ATF7IP2	-6.88836168703025	hsa	FALSE	FALSE
ENSG00000166681	-0.0537510772972643	4.4069097316098	0.628882187256298	0.827300613441916	NGFRAP1	-6.78752600812862	hsa	FALSE	FALSE
ENSG00000166682	-0.461504786854052	1.66127841526969	0.023878632926024	0.138522778785536	TMPRSS5	-4.51936343809536	hsa	FALSE	FALSE
ENSG00000166685	-0.126629175028158	6.59119272757474	0.0695003829489373	0.265931382548244	COG1	-5.26018189120984	hsa	FALSE	FALSE
